,won
4373,0
26885,1
68999,0
24217,0
50388,0
24336,0
13876,0
15946,0
47947,0
3862,0
72574,0
13118,0
56856,0
39723,0
54104,1
36166,0
8173,0
32632,0
46826,0
2278,0
1261,0
64083,0
19034,0
45520,0
34506,0
63617,0
7509,0
15963,0
20759,0
59241,0
38007,0
43437,0
54966,0
5288,0
66577,0
19986,0
27949,0
22662,1
69138,0
7833,0
59918,0
46015,0
50657,0
65566,0
57087,0
15244,0
45025,0
62697,0
73568,0
16702,0
52553,0
37378,0
20300,0
18359,0
12264,0
61994,0
16492,0
41170,0
43290,0
13855,0
55273,0
46605,0
55858,0
486,0
23573,0
57551,0
68848,0
54591,1
61006,0
43857,0
61160,1
10551,0
9033,0
5937,0
14649,0
40225,0
6026,0
22939,0
35332,0
59194,0
67847,0
59843,0
29833,0
62401,1
27788,0
40798,0
55041,0
32811,0
7038,1
62977,0
53566,0
29009,0
39522,0
30771,0
58098,0
72411,1
19172,0
73851,0
9275,0
42555,0
6073,0
35434,0
67743,0
9703,0
3502,0
3200,0
42367,0
63550,0
45979,0
45663,0
20436,0
62837,0
55846,0
19166,0
12229,1
39332,0
46334,0
60730,0
5812,0
51362,0
51799,0
5625,0
34568,0
48622,0
57554,0
21426,0
62516,0
832,0
28701,0
30126,0
32512,0
63498,0
61806,0
58765,0
67767,0
34400,0
21078,0
59305,1
1597,0
55199,0
6551,0
50170,0
57022,0
41548,0
4250,0
642,0
61756,0
15534,0
27245,0
53623,0
13629,1
33569,0
45957,0
10778,0
26658,0
13404,0
69515,0
763,0
22136,0
50563,0
18700,0
37596,0
18024,1
8760,1
55254,0
69006,0
28974,0
48964,0
8582,0
25075,0
44534,0
6250,0
8133,0
43412,0
4919,0
7905,0
14764,0
34672,0
20398,0
61910,0
72828,0
71231,0
70995,0
13565,1
73006,0
59042,0
34187,0
40796,0
47935,0
69548,0
45758,0
58352,0
3560,0
5146,0
14907,0
21932,0
25655,0
4524,0
24172,0
58991,0
40404,0
67893,0
2251,0
23020,1
23761,0
69820,0
44129,0
13549,1
63384,0
17828,0
68455,0
7556,0
3222,0
73570,0
41866,0
37500,1
59033,0
67725,0
53671,0
37106,0
2406,0
72274,0
23764,0
23516,0
17694,0
62496,0
49339,0
9194,0
40231,0
64004,1
20091,0
44342,0
52545,0
31384,0
63405,0
22717,1
37734,0
34727,1
62524,0
74287,0
908,0
24435,0
10948,0
43401,0
23306,0
19124,0
37781,0
31787,0
10237,0
16026,0
26663,0
43185,0
7171,0
40499,0
15727,0
65605,0
76441,0
37198,0
55728,0
25463,0
12177,1
76006,0
30624,0
57642,0
66136,0
19221,0
56049,0
43921,0
9182,0
48155,0
15989,0
19436,0
54588,0
50110,0
41585,0
21527,0
74948,0
10101,0
69045,0
34939,0
50828,0
58542,0
35368,0
11833,0
54280,0
53311,0
27944,0
21400,0
32233,0
36,0
4147,0
36790,0
52247,0
68703,0
21029,0
6655,0
67558,0
34584,0
25742,0
68639,0
4655,0
5399,0
73875,0
30447,0
42551,0
37574,0
18421,0
28775,0
19784,0
10493,0
76147,0
22593,0
53952,0
37524,0
53883,0
15654,0
32330,0
2249,0
45213,0
32135,0
25198,0
35726,0
69134,0
31537,0
47508,0
70152,0
12106,0
37230,0
60391,0
12645,0
27966,0
7553,0
53103,0
7488,0
38141,0
40532,1
62883,0
59104,0
7929,0
43624,0
154,0
17711,0
4130,0
30469,0
25121,0
32735,0
67415,0
46701,0
28288,0
50839,0
15858,0
73801,0
2281,0
53097,0
71411,0
60837,0
50499,0
24781,0
40935,0
74448,0
50826,0
47332,0
65302,0
17727,0
3612,0
10487,0
40051,0
48279,0
11337,0
27669,0
6637,0
40989,0
36643,0
23314,0
35951,1
65457,1
63566,0
27578,1
25525,1
34788,0
42464,0
56885,0
45760,0
69290,0
64897,0
35219,0
67498,1
75601,0
43935,1
46147,0
34234,0
47179,0
15290,0
73861,0
41685,0
11867,0
37499,0
48466,0
44232,0
5558,0
619,0
31598,0
39477,0
64212,0
54460,0
47346,0
60582,0
20639,0
57398,0
38252,0
55105,0
23867,0
3267,0
60156,0
891,1
10705,0
48500,0
1413,0
20881,0
65578,1
7194,0
9203,1
75406,0
72515,0
23198,0
61400,0
57237,0
31616,0
49549,0
23579,0
28186,0
6758,0
6146,0
39164,0
45711,0
44273,1
44939,0
57311,0
68452,1
45652,0
6798,0
74570,0
36696,0
64972,0
54480,0
4566,0
35757,0
9571,0
57643,0
25875,1
34092,0
8377,0
32063,0
52879,0
61185,0
43105,0
45971,0
23083,0
70249,0
64375,0
28753,0
2396,0
42459,0
14044,0
17499,0
50150,0
52367,0
40073,0
28209,0
18837,0
33010,1
74029,0
28218,0
41061,0
36466,0
22964,0
65751,0
7319,0
14258,0
12261,0
22511,0
31232,0
23966,0
62392,0
32364,1
38400,0
29546,0
8289,0
59020,0
51751,0
13428,0
23831,0
5462,0
49109,0
62893,0
16291,0
20628,0
76019,0
4091,0
44683,0
72597,1
74185,0
26744,0
50549,0
42708,0
29689,0
31119,1
54318,0
25604,0
21596,0
8264,0
64005,0
40917,0
35943,0
52458,0
56055,0
70797,1
14597,0
62691,0
73792,0
60201,0
76067,0
24176,0
64466,0
60931,0
71831,1
3366,0
69808,0
44967,0
41619,0
2536,0
48734,0
58693,0
30620,0
41748,0
59937,0
22147,0
46276,0
5475,0
74236,0
19680,0
4161,0
67842,1
45610,0
23130,0
75364,0
3783,0
38395,0
46324,0
32362,0
54236,0
74982,0
649,1
30391,0
57486,1
38496,0
31743,0
12679,0
41972,0
60798,0
35354,0
66128,0
50745,0
68075,0
31441,0
4222,0
19072,0
29316,1
64384,0
26063,0
30059,0
35269,0
65560,0
26175,0
5154,0
53503,1
64790,0
3541,0
429,0
74109,0
20068,0
43761,0
22324,0
20328,0
36107,0
40674,1
9504,0
7136,0
63553,0
70650,0
27622,0
45679,0
53618,0
35451,0
8859,0
50550,0
28357,0
18508,0
1641,0
31140,0
19492,0
11103,1
15243,0
7377,1
19141,0
60120,0
66604,0
12902,0
75418,0
37410,0
34704,0
20210,0
39739,0
16879,0
11343,0
63270,0
44804,1
31388,0
68523,0
72469,1
5816,0
33310,0
53924,0
4667,0
3128,0
32155,0
43292,0
32777,0
12853,0
71086,0
7393,0
63251,0
9824,0
26849,0
2657,0
15283,0
19265,1
57395,0
18856,0
50988,0
7486,0
41284,0
14400,0
70746,0
44447,0
62212,0
54793,1
43121,0
57556,0
52764,1
218,0
39898,0
6260,0
61637,1
4258,0
17903,0
55394,0
20816,0
36777,0
54849,0
56109,0
52700,0
2551,0
1178,0
25610,1
69801,0
26680,1
10451,0
25077,0
3335,0
7006,0
71688,0
49603,0
38707,0
42132,0
50479,0
63885,0
29848,0
62301,0
62183,0
57794,0
34994,0
63144,0
63110,0
74284,0
19929,0
3938,0
15494,0
66323,0
19425,0
43858,0
64698,0
20813,0
59648,0
243,0
46520,0
58543,1
35617,0
10842,1
1144,0
10024,0
64495,0
31280,0
33180,0
40740,0
58544,0
4507,0
23445,1
17472,0
20227,0
61547,0
36919,1
67330,0
34582,0
5778,0
9186,0
2813,0
34062,0
52584,0
66094,0
961,0
35948,0
56081,0
54576,0
17744,0
55098,0
60806,0
33571,0
19956,0
45655,0
3740,0
32580,0
52063,0
46186,1
37694,0
49691,0
16764,0
38362,0
55551,0
29105,0
13737,0
42720,0
2447,0
62113,0
39803,0
25981,0
51850,1
3645,0
15621,1
74788,0
4413,0
1990,0
24771,0
57217,1
27818,0
44335,0
4362,0
2743,0
61832,0
16136,0
11091,0
29822,0
53090,0
9350,0
37414,0
61281,0
22805,0
59938,0
45505,0
73009,0
69607,0
21066,0
71129,0
71612,0
7986,0
41290,0
33660,0
70840,0
54493,0
55030,0
11676,0
25311,0
11827,0
20526,0
17833,0
41754,0
15059,0
15143,0
67723,0
8058,0
67541,0
53993,0
13289,0
712,0
71805,0
73282,0
37359,0
28164,0
70475,0
50562,0
37824,0
1273,0
72696,0
10264,0
57089,0
37171,0
75635,0
38684,0
3139,0
26914,0
42237,0
69140,0
40566,0
72501,1
20224,0
76342,0
27248,0
68147,0
74753,0
58278,0
74067,0
42306,0
37444,0
6714,0
36479,0
39567,0
60050,0
48554,0
1504,0
54571,0
32288,0
22300,0
6199,0
49171,0
50492,0
24577,0
61551,0
12600,1
22023,0
4418,0
27149,0
56422,0
74289,0
62693,0
25861,0
70177,0
8555,0
6618,0
22272,0
39506,0
30380,0
23330,0
19556,0
34774,0
31548,1
75847,0
69646,0
75133,0
26889,0
40369,0
44144,0
22815,0
38140,0
69577,0
16691,0
61815,1
66612,0
63536,1
21530,1
8763,0
71772,0
19438,0
75462,0
16149,0
70893,1
1145,0
9100,1
21538,0
45526,0
45170,1
14465,0
20728,0
53907,0
43249,0
54517,0
9501,0
60165,0
26589,0
43733,0
61426,0
63924,0
40027,0
28127,0
8853,0
67489,0
74464,0
69022,0
61394,0
65036,0
11001,0
28292,0
65796,1
9798,0
8954,0
25188,1
23565,0
29842,0
56475,0
35291,0
1467,0
68439,0
11339,0
58653,0
42404,0
24517,0
16296,0
57130,0
48998,0
11981,0
70557,0
31490,0
44268,0
17268,0
71290,1
12273,1
57544,0
39291,0
48180,0
8544,0
38635,0
72841,0
48743,0
10999,0
25862,0
32385,0
17564,0
6991,0
69965,0
65814,0
70012,0
50607,0
5440,0
25224,0
47451,0
60039,0
7033,0
29843,0
42413,0
62927,0
70547,0
24022,0
8175,0
3275,0
8526,0
16969,0
7898,0
72885,0
68273,0
34505,0
44564,0
56226,0
25807,1
15062,0
14598,0
68940,0
52898,0
26142,0
66337,0
21369,0
1634,0
11268,1
41751,0
16762,0
64749,0
36359,0
10236,0
66626,0
62742,0
63730,0
13120,0
3130,1
55980,0
26586,0
40788,1
35343,0
70895,0
35867,0
56077,0
42265,0
11236,0
35450,0
44300,0
76336,0
12114,0
13309,0
30967,0
50198,0
59299,0
57726,0
35712,0
2487,0
55269,0
10629,0
17855,0
18045,0
49202,0
39810,1
68465,1
28449,1
270,0
2088,0
33006,0
20814,0
32793,0
72410,0
16810,1
12747,0
49399,0
30259,0
60580,0
28278,0
3243,0
27218,0
60332,0
51834,0
71773,0
70161,0
1126,0
60620,0
3328,1
24949,1
10848,1
49114,0
45020,0
76672,0
69799,0
51316,0
69422,0
36313,0
53997,0
59566,0
23358,1
74283,0
17767,0
40484,0
43023,0
31878,0
70924,0
27488,0
5313,0
41133,0
72092,0
23421,0
54144,0
6027,0
70952,0
50504,0
49059,0
49118,0
36030,0
62788,0
28411,0
33857,0
4669,0
1176,0
71076,0
11873,0
19102,0
50844,0
69670,0
32561,0
4777,1
58282,0
31468,0
39361,0
59057,0
5006,0
68390,0
26307,0
55194,0
60019,0
20084,0
1677,0
30258,0
55641,0
13702,0
10679,0
59026,0
38344,0
5833,0
8586,0
12899,0
10545,1
87,0
72467,0
33359,0
19635,0
65491,0
3135,0
67464,0
9233,0
74162,0
47457,0
52884,0
52258,0
55837,0
2729,0
30969,0
73908,0
8143,0
14262,0
47770,1
54741,0
61949,0
39349,0
18068,0
60203,0
32416,0
26698,0
54142,0
53269,0
8016,0
37178,0
28189,0
65314,0
73888,1
48989,1
42370,0
41921,0
44892,0
6795,0
75339,0
49909,0
56879,0
38406,0
7557,0
37733,0
76022,0
30188,0
34776,0
70933,0
2902,0
6191,0
56898,0
71444,0
5297,0
16414,0
56810,0
2884,0
71649,0
12049,0
50542,1
5205,0
36336,0
26040,0
10453,0
27720,0
68718,0
54929,0
1873,0
44150,0
34789,0
39787,0
16954,0
36767,0
1124,0
50336,0
18323,0
2541,0
56821,0
38711,0
30822,0
41746,0
56987,0
6196,0
25131,0
17948,0
60968,0
67620,0
25201,1
8520,0
53602,0
26617,0
5559,0
60390,0
65050,0
46827,0
65401,0
40932,0
11192,0
73198,0
28592,0
38621,0
76513,0
48549,0
1708,0
493,0
69415,0
5809,0
27885,0
33417,0
21337,1
22162,0
18179,0
45945,1
11549,0
9792,0
49070,0
33652,0
34699,0
29238,0
60536,1
52766,0
39763,0
56567,0
15294,0
64664,0
68798,0
62551,0
19151,0
13723,0
41220,0
74669,0
53346,0
63369,1
6369,0
23064,0
61627,0
74120,0
51714,0
13814,0
37116,0
28551,0
73581,0
59716,0
4133,0
13054,0
12207,0
74691,0
69884,0
30163,0
75092,0
65337,0
1020,0
8972,0
31883,0
4612,0
31896,0
75470,0
71639,0
46172,0
49651,0
8592,0
75467,0
3704,0
70997,0
26751,0
27872,0
65403,0
17293,0
22912,0
61884,0
34965,0
55094,0
31012,0
57877,0
61763,0
2387,0
38867,0
63173,0
9247,0
40898,0
5565,0
43930,0
28634,1
15993,0
11832,1
29905,0
34137,0
1503,1
61839,0
9288,0
53292,0
57717,0
75121,0
56199,0
6803,0
57495,0
64873,0
70951,0
45477,0
14151,0
55652,0
24604,0
60227,0
39218,0
21389,0
28574,0
60024,1
19890,0
45651,1
303,0
29618,0
11924,0
42311,0
48177,0
1489,0
57848,0
69465,0
22328,0
6211,0
40872,0
21689,0
51886,0
46967,0
35416,1
62244,0
52203,0
55244,0
62189,0
15431,0
32412,0
1853,0
51220,0
23184,0
33531,0
73927,0
10307,0
21037,0
38774,0
19218,0
52933,0
24640,1
55272,0
5096,0
28723,0
11262,0
16744,0
52257,0
3023,0
71602,0
19424,1
35357,0
68160,0
28679,0
50069,0
6143,0
11674,1
14709,0
62513,0
17497,0
18418,0
28657,0
28271,0
28337,0
76041,0
72300,0
40211,0
29154,0
34817,0
34479,0
41726,0
72688,0
35073,0
27566,0
62476,0
75119,0
68998,0
21214,0
15975,0
73438,0
6033,0
47721,0
53007,1
15259,0
33582,0
23145,0
75349,0
55472,0
18653,0
21303,0
24508,0
31793,0
71562,0
72838,0
74949,0
34411,0
11764,0
17303,0
23455,0
4500,0
23394,0
60618,0
27516,0
45842,0
74787,0
19753,0
2451,0
64960,1
69173,0
59919,0
62856,0
68347,0
2701,0
71299,0
50926,0
12003,0
30818,0
76210,1
76192,0
55384,0
14053,0
41166,0
54802,0
51485,0
50615,0
5150,0
43480,0
58949,0
45766,0
15948,1
37769,0
28389,0
31013,1
36903,0
39853,0
22887,0
12945,0
11277,0
39991,0
46516,0
68030,0
53682,0
40629,0
15151,0
71563,0
32533,0
11546,0
14511,0
12187,0
71754,0
64139,1
14937,0
44710,0
23282,1
60796,0
48167,0
43355,0
2915,0
12004,0
16967,0
10055,0
61005,0
48741,0
44125,0
70117,0
33835,0
43841,0
14902,0
70926,0
5298,0
18303,0
693,0
28351,0
29725,0
45288,0
61122,0
73273,0
8098,0
49544,0
73886,0
41435,0
16031,0
10660,0
36844,1
27947,0
52598,0
42427,1
16579,0
45942,0
75385,0
58539,0
18629,0
64500,0
27571,0
70837,0
1548,0
26065,0
22676,0
61165,0
20887,0
7495,0
61783,0
32172,0
73515,1
36175,0
50789,0
17537,0
63365,0
42391,0
59103,0
51817,0
23138,0
41386,0
30212,0
49711,1
2793,0
17492,0
26130,0
40359,0
2548,0
48789,0
58068,0
43041,0
33366,0
47943,0
26649,0
75862,0
28933,0
19768,0
50257,0
25984,0
51191,0
22919,0
33181,0
19035,0
4197,0
39129,1
75650,0
15565,0
62483,0
12727,1
71669,0
3559,0
7172,0
12613,0
4561,0
53093,0
13517,0
25877,0
11913,0
30871,0
857,0
4024,0
73519,0
66465,0
52643,0
40237,0
3067,0
22584,0
4361,0
1549,0
62302,0
23001,0
58190,0
12629,0
76507,0
10737,0
69129,0
74293,0
46863,0
48199,0
30474,0
37763,0
58836,0
59567,0
37639,0
26055,0
21531,0
71811,0
68690,0
53002,0
62090,0
4000,0
31241,0
1809,0
39239,0
18969,0
34409,0
1288,0
7276,0
38764,0
36794,0
14207,0
45393,0
68880,0
25191,0
59549,0
44684,0
40591,0
70659,0
47828,0
48230,0
59564,0
27398,1
51155,0
43464,0
13774,0
75274,1
44275,0
60699,0
30641,0
53672,0
2306,0
32001,0
2814,0
10013,1
76189,0
18164,0
41380,0
60956,0
45071,0
17114,0
62043,0
25470,0
11600,0
43419,0
8949,0
72573,0
60469,1
53226,0
51696,0
16627,0
13166,1
9979,0
75641,0
69308,0
16190,1
62,0
34786,0
52370,0
61146,0
57498,0
70342,0
304,1
65638,0
6772,0
57387,0
2407,0
11104,0
63715,0
36480,0
52797,0
59695,0
8732,0
4425,0
7642,0
12682,0
70756,0
55642,0
29849,0
1655,0
65947,1
47838,0
18104,0
2118,0
20410,0
61050,0
60801,0
53904,0
4219,0
73673,0
29514,0
76244,0
56994,0
61855,1
59718,0
51343,0
52497,0
58358,0
12462,0
30960,0
76489,0
35346,0
45032,0
47825,0
3024,0
68553,0
46477,0
24293,0
5738,0
53315,0
47691,0
24773,1
67820,0
36424,0
50406,0
73170,0
71834,0
39139,0
9978,0
68896,0
73894,1
68348,0
822,0
13105,1
1488,0
37702,0
68388,0
36321,0
33415,0
42181,0
35621,0
64189,0
75513,0
18150,1
70359,0
66118,0
26688,0
21763,0
54101,0
70347,0
59709,0
69347,0
40684,0
33899,0
2957,0
60231,0
61795,0
15558,0
1016,0
8596,0
65595,0
6063,0
49694,0
24307,0
64399,0
55869,0
22947,0
1937,0
30181,0
59744,0
57615,0
69343,0
11384,0
53684,0
58001,0
73887,0
54696,0
22826,0
21243,0
53889,0
62721,1
31610,0
52424,0
13958,0
9334,0
2660,0
29703,0
4020,0
60747,0
33737,0
59202,0
44932,0
7190,0
56063,0
49447,0
68623,0
29619,0
20416,0
58706,0
11835,0
32499,0
3932,0
31161,0
49201,0
57732,0
4391,0
70942,0
51063,0
19529,0
32296,1
55349,0
31993,0
69181,0
10898,1
41545,0
62150,0
37645,0
8798,0
38169,0
6982,0
41440,0
12954,0
26784,0
26300,0
24605,0
30051,0
4510,1
67479,0
59693,0
28343,0
45172,0
24693,0
55824,0
56043,0
62604,0
51307,0
30855,0
17038,0
21937,0
19810,0
24021,0
28482,0
48248,0
17140,0
67898,0
36282,0
5856,0
22938,0
22134,0
61841,0
44685,0
55143,0
62861,0
9099,0
13852,0
63052,0
26919,0
11804,0
62083,0
38414,0
17909,1
70795,0
50821,0
33518,0
7221,0
3738,0
51265,0
28868,0
66278,0
44971,0
53949,0
30464,0
52581,0
46418,0
58410,0
16456,0
43356,0
40537,0
33882,0
15662,0
22661,0
59935,0
48796,0
41109,0
49620,0
59396,0
22367,0
26233,0
16587,1
63391,0
47118,0
35532,0
46395,0
63268,0
44427,0
39470,0
66385,0
3269,0
1631,0
45297,0
74715,1
32327,0
72706,0
14238,1
50753,0
13989,0
59860,0
39986,0
24292,0
12722,0
38754,0
25037,0
37705,0
50788,0
36429,0
17554,0
23708,0
13785,0
45662,0
31429,0
3209,0
22547,0
61550,0
68173,0
22430,0
3142,0
27345,0
59884,1
11675,0
37174,0
14448,0
30300,0
30048,0
46427,1
19360,0
61986,0
8966,0
62279,0
30534,0
19078,0
66578,0
1617,0
73200,0
68271,0
2453,0
13866,0
19153,0
49746,0
51147,0
53759,0
13535,0
17258,0
60037,0
39881,0
24687,1
42823,1
58673,0
55198,0
71766,0
35794,0
8274,0
17796,0
8767,0
51651,0
33662,0
68211,1
43576,0
34820,0
39815,0
43526,0
51708,0
44585,0
21915,0
23356,0
30682,0
21311,0
6722,0
48170,0
53757,0
56137,0
5710,0
44638,0
54150,0
15085,0
13800,1
74279,0
56044,0
68427,0
70866,0
54025,0
73287,0
59995,0
50036,1
49518,0
20278,0
42883,0
73005,0
47337,0
71037,0
54468,0
17503,0
29215,0
18795,1
12606,0
1854,0
3649,0
40025,0
54154,0
20803,1
25021,0
47804,0
74491,1
13806,0
39502,0
72107,0
648,0
18964,0
56823,0
33669,0
6996,0
3931,0
32420,0
37109,0
37390,0
24763,0
32589,0
70662,0
45021,0
3298,0
38184,0
7144,0
61914,0
13917,0
42140,0
42166,0
34060,0
68916,0
57599,0
23629,0
7903,0
59154,0
63245,0
30765,0
52131,0
12953,0
11085,0
29195,1
53442,0
1567,0
39166,0
5476,0
48427,0
2740,0
29973,0
15719,0
17869,0
33197,0
12298,0
16186,0
36637,0
15451,0
37722,1
5936,1
9505,0
28991,0
28479,0
42028,0
22769,0
26616,0
51501,0
22659,0
18009,0
21000,0
11405,0
42822,0
22771,0
22708,0
21372,0
8646,0
43327,0
16648,0
64484,0
16650,0
56854,0
55383,0
25602,0
69291,0
55696,0
58202,1
15096,0
19075,1
5081,0
18386,0
14903,0
53241,0
58942,0
74690,0
21344,0
40322,0
22951,0
61234,0
28907,0
53948,0
37852,0
24816,0
42818,0
59933,0
28869,1
46479,0
71275,0
33664,0
34548,0
25317,0
41432,0
67281,0
51035,0
49874,0
5986,1
74269,0
54880,0
9091,0
22802,0
71414,1
65492,0
60028,0
71104,0
22093,0
34821,0
70266,0
5704,0
23906,1
12507,0
35789,0
3709,0
1190,0
56487,0
40419,0
5727,1
16495,0
19311,1
22122,0
28595,0
32872,0
51901,0
10823,0
75639,0
68040,0
72682,0
34733,0
23555,1
37239,0
51606,0
33216,0
21054,0
4227,0
59406,0
58527,0
37183,0
16493,0
36101,1
16852,0
30435,0
3326,0
19933,0
5984,0
2763,0
343,0
37650,0
71330,0
39781,0
16547,0
1647,0
17407,0
1835,0
61243,0
44462,0
21986,0
8315,0
39951,0
76573,0
13673,0
73065,1
11279,0
54638,0
46233,0
37575,0
62707,0
16976,0
18655,0
69640,0
36584,0
53576,0
39770,0
76271,0
20023,0
41807,0
13191,0
41765,0
24819,0
40430,0
42248,0
50735,0
56427,1
56832,0
62647,0
63743,0
53978,0
32918,1
58483,0
6754,0
18444,0
51505,0
21708,0
8276,0
158,0
59930,1
47122,0
29196,0
72794,0
35690,0
70729,0
70082,0
33193,0
52060,0
41014,0
31410,0
11470,0
59559,0
38593,0
1646,0
12821,0
17298,0
34356,1
37588,0
22961,0
1255,0
63344,0
11114,0
47461,0
29930,0
8664,0
38303,0
50269,0
37706,0
62606,0
36860,0
12057,0
7140,0
63998,0
43114,0
70180,0
52892,0
49653,0
21948,0
23080,0
35284,0
54426,0
25727,0
71045,0
71194,1
18636,0
40485,0
50651,0
8372,0
50989,0
29119,1
46385,0
63671,0
72584,0
55632,0
18932,1
55205,0
3126,0
52900,0
9183,0
71225,0
6247,0
39034,0
70875,0
50125,0
52252,0
74683,0
16811,0
3235,0
29980,0
53502,0
37770,0
60442,0
36895,0
6640,0
42632,1
45720,0
46929,0
55347,0
3429,0
51303,1
12920,0
72894,0
30989,0
49613,0
58201,0
62339,0
55474,1
8704,0
59550,0
32778,0
75678,0
29555,0
27366,1
60207,0
18664,0
75460,0
58896,0
75973,0
69727,0
65793,0
1500,0
42400,1
12115,0
7492,0
12209,0
19228,0
74065,0
7658,0
20552,1
18023,0
66584,0
70555,0
46698,0
8604,0
17181,0
58630,0
52071,0
10621,0
67370,1
61164,0
70720,0
60029,0
2412,0
14211,0
58919,0
58404,0
25410,0
38314,0
50589,0
6840,0
46266,1
23712,0
37240,1
2853,0
6801,0
2720,0
20395,0
23389,0
2900,0
57880,0
52315,0
13392,0
58912,0
11003,0
28161,0
54930,0
39776,0
17536,0
4618,0
31438,0
45879,0
22639,0
2212,0
46639,0
42305,0
4138,0
2930,0
15063,1
66152,0
68221,0
73048,0
13486,0
14593,1
59350,1
66119,0
60253,0
21209,0
58482,0
15270,0
32521,0
33172,0
46808,0
44865,0
61890,0
17262,0
4153,0
20332,0
35421,0
51295,0
11265,0
56867,1
9968,0
21444,0
66582,0
9796,0
20995,0
12992,0
18632,0
26203,0
41264,0
60466,0
29155,0
14677,0
43876,0
76251,0
41430,0
16078,0
48068,0
42667,0
49979,0
15577,0
68325,0
32663,0
10502,0
21946,0
65459,0
57036,0
65938,0
68911,0
34309,0
14020,0
26712,0
16104,0
62480,0
50409,0
58502,0
16481,0
5165,0
30196,0
51792,0
5531,0
18478,0
26630,0
26966,0
47279,0
1872,0
63002,0
40203,0
21216,0
33978,1
66392,0
60577,0
7895,0
15300,0
22588,0
2962,0
23587,0
13920,0
753,1
71110,0
48040,0
51309,0
53639,0
27776,0
5374,0
39908,0
72453,1
50182,0
36686,0
25115,0
19347,0
29698,0
10017,0
75964,0
10785,0
73448,0
45813,0
39631,0
27501,0
74256,0
9074,0
19341,0
24512,0
36340,0
1153,0
72604,0
72749,0
23060,0
46968,0
29918,0
31200,0
64120,0
5404,0
18741,0
8223,0
24528,1
7177,1
30319,0
7227,0
18656,0
31834,0
62768,0
46972,0
30213,0
11432,0
4727,0
23627,0
72168,0
22891,1
33867,0
21296,0
4112,0
17256,0
50328,0
26478,0
45757,0
42994,0
25262,0
30486,0
26893,0
28205,0
10094,0
42156,0
17417,0
35232,0
30811,0
52610,1
7409,0
6386,1
33614,0
43693,0
8513,0
64914,0
14665,0
70091,0
33931,0
31874,0
39219,0
69120,0
10923,0
36277,0
6912,0
7443,1
37315,0
41218,0
43032,0
70874,1
44075,0
3234,0
44735,1
56600,0
29968,0
52693,0
50489,0
35968,0
61814,0
45315,0
25809,0
64289,0
47345,0
26999,0
76056,0
15486,0
26075,0
49914,0
68226,0
28360,0
34705,0
49046,0
66197,0
18241,0
67976,0
33199,1
647,0
34237,0
57547,0
75341,0
41445,0
26703,0
69599,0
36256,0
1620,0
25887,1
49680,0
42133,1
53923,0
51256,1
76447,0
66545,0
72369,0
32916,0
59403,0
71188,0
17460,0
62888,0
47434,1
74449,0
41167,0
74756,0
32367,0
64681,0
40575,0
55489,0
69882,0
28382,0
62497,0
1193,0
58773,0
73650,0
2280,0
18336,0
46807,0
8244,0
10867,0
50319,0
20117,0
8556,0
31477,0
56992,0
28274,1
43191,0
52699,0
8268,0
11583,0
32055,0
18520,0
76023,0
73126,0
35821,0
28597,0
67290,0
73420,0
68782,0
7297,0
43983,0
46964,0
64904,0
29091,0
42020,0
70485,0
51717,0
72095,0
38018,1
59561,0
2598,0
44414,0
23450,0
59968,1
74889,0
34903,0
8243,0
5085,0
58757,1
63370,0
49856,0
31289,0
20423,0
26699,0
4884,0
29288,0
54068,0
25144,0
14227,0
8591,0
40916,0
27819,0
63302,0
62729,0
60151,1
46420,0
63977,0
1582,1
17513,0
8686,0
41623,0
16956,0
28757,0
17227,0
5106,0
13204,1
7518,0
62201,0
41171,0
73341,0
30880,0
74635,0
11955,0
34306,0
66127,0
49509,0
48471,0
59769,0
61632,0
286,0
65637,0
48712,0
64950,0
21206,0
22456,1
51881,0
3218,0
68351,0
36728,0
33862,0
17160,0
60679,0
55054,0
40785,0
30035,0
70648,0
38554,0
1705,0
29922,0
509,0
10235,0
40570,0
17773,0
22070,0
29986,0
60517,0
9774,0
53680,1
12831,1
75409,0
32510,0
53370,0
1380,0
53925,1
44986,0
51918,0
35950,0
32114,1
26992,0
27897,1
58511,0
61840,0
13441,0
35898,0
69407,0
35182,0
71804,0
61628,0
55102,0
46795,1
20265,0
1307,0
48208,0
69633,0
58040,0
35437,0
30488,0
57583,0
68155,0
8764,0
42368,0
6546,0
13770,0
7398,0
35436,0
32129,0
42082,1
46392,1
27182,0
54495,0
21346,0
58170,0
17864,0
35138,0
71543,0
38651,0
76264,0
7381,0
30004,0
29820,0
7271,0
35470,0
12723,0
33762,0
25904,0
6303,0
1793,0
62495,0
44533,0
8459,0
17775,0
56868,0
65018,0
56685,0
13568,0
27908,0
16145,0
48263,0
51608,0
13334,0
29245,0
67657,0
15985,0
12359,1
38294,0
68859,0
32002,0
59831,0
2742,0
26381,0
56476,0
64725,0
3841,1
54570,0
22229,0
67889,0
15329,0
65054,0
52010,0
66252,0
12634,0
62782,0
43397,0
64383,0
62365,0
8849,0
42050,0
37522,0
27973,0
4479,0
22985,0
52547,0
38995,1
185,0
28629,0
22696,0
30270,0
69013,0
46370,0
9802,0
58716,0
23591,0
57441,0
14157,0
10560,0
15254,1
33096,0
52395,0
43463,0
9128,0
8171,0
70589,0
22980,0
